P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	110011
P4:	000011
P4:	000010
P4:	000010
P4:	000011
P4:	000010
P4:	000011
P4:	000011
P4:	000011
P4:	100011
P4:	000011
P4:	000011
P4:	000010
P4:	000011
P4:	000011
P4:	000010
P4:	000011
P4:	000010
P5:	110010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000011
P5:	000010
P5:	000000
P5:	000001
P5:	000001
P5:	000010
P5:	000010
P5:	000001
P5:	000001
P5:	000010
P5:	000001
P5:	000010
P5:	000010
P5:	111010
P5:	000010
P5:	000010
P5:	000010
P5:	000001
P5:	000010
P5:	000010
P5:	000001
P5:	000010
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	111001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000011
P4:	000011
P4:	000010
P4:	000010
P4:	000011
P4:	000010
P4:	000011
P4:	000011
P4:	000011
P4:	000011
P4:	000011
P4:	000011
P4:	000010
P4:	000011
P4:	000011
P4:	000010
P4:	000011
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000001
P5:	000001
P5:	000010
P5:	000010
P5:	000001
P5:	000001
P5:	000010
P5:	000001
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000001
P5:	000010
P5:	000010
P5:	111001
P5:	000010
P5:	000001
P5:	000000
P5:	000101
P5:	011001
P5:	000001
P5:	111001
